Time,C1 True RMS (?),C1 AC RMS (?),Position,Strain
711.5,0.013615959,0.012806848,4.409989064,0.157686125
711.6,0.009923629,0.008948745,4.351244467,0.142264816
711.7,0.007772701,0.006625649,4.270580787,0.121089429
711.8,0.006846193,0.005142195,4.175689839,0.096179178
711.9,0.006337472,0.004463788,4.075769825,0.069948724
712,0.005907972,0.004026146,3.981164408,0.04511343
712.1,0.005717345,0.003580383,3.900916461,0.024047179
712.2,0.005595772,0.003513977,3.84240562,0.008687234
712.3,0.00536488,0.003446816,3.812205186,0.000759182
712.4,0.005457804,0.00359707,3.812849527,0.000928331
712.5,0.005304687,0.003585884,3.844077635,0.009126162
712.6,0.005955584,0.003708639,3.902860383,0.024557487
712.7,0.005635716,0.003676394,3.983508015,0.045728661
712.8,0.005625214,0.003864832,4.078273608,0.070606004
712.9,0.005890513,0.004434712,4.17822269,0.096844088
713,0.00729342,0.00603182,4.272768759,0.121663804
713.1,0.011967705,0.011246105,4.353080293,0.142746747
713.2,0.016971082,0.0163088,4.411276231,0.158024025
713.3,0.021979952,0.021384523,4.441696794,0.166009864
713.4,0.030937908,0.030512711,4.441217475,0.165884036
713.5,0.039860229,0.039483904,4.409890657,0.157660291
713.6,0.051020834,0.050673625,4.351173009,0.142246057
713.7,0.062708826,0.062470935,4.270471782,0.121060814
713.8,0.072816706,0.072650602,4.17569105,0.096179496
713.9,0.089890025,0.089804906,4.075797984,0.069956117
714,0.08567949,0.085589806,3.981217397,0.04512734
714.1,0.066283029,0.066086167,3.90099337,0.024067369
714.2,0.055571787,0.055324633,3.842518561,0.008716883
714.3,0.050323557,0.050093314,3.81227392,0.000777226
714.4,0.051312026,0.051078453,3.812980635,0.000962749
714.5,0.053150778,0.052934661,3.844201476,0.009158673
714.6,0.055828046,0.055635559,3.902952432,0.024581651
714.7,0.058651209,0.058461352,3.983534358,0.045735576
714.8,0.059547133,0.059334263,4.078331744,0.070621265
714.9,0.060317874,0.060068848,4.17819877,0.096837809
715,0.055660066,0.055362625,4.272680344,0.121640593
715.1,0.040006055,0.039669957,4.352971893,0.14271829
715.2,0.033068965,0.032700898,4.411172979,0.15799692
715.3,0.024911413,0.024437717,4.441591423,0.165982203
715.4,0.016951173,0.01622932,4.441070318,0.165845405
715.5,0.012807088,0.011788667,4.409804967,0.157637797
715.6,0.009343847,0.008069182,4.351077932,0.142221098
715.7,0.007626761,0.005990071,4.270416371,0.121046268
715.8,0.006606362,0.004699651,4.175652595,0.096169401
715.9,0.006093507,0.004025258,4.075906081,0.069984494
716,0.006039407,0.003588923,3.98138696,0.045171853
716.1,0.005806636,0.003314028,3.901107523,0.024097336
716.2,0.005667725,0.003172575,3.84264967,0.008751301
716.3,0.005605008,0.003185453,3.812434097,0.000819274
716.4,0.006026483,0.003296839,3.813037257,0.000977613
716.5,0.006105352,0.003433508,3.844240234,0.009168847
716.6,0.005596484,0.003310385,3.902986647,0.024590633
716.7,0.005576886,0.003341149,3.983547681,0.045739073
716.8,0.005545234,0.003493081,4.078311457,0.07061594
716.9,0.005856267,0.004057929,4.178175152,0.096831609
717,0.006703835,0.0050652,4.272633714,0.121628352
717.1,0.011898702,0.011139345,4.352890442,0.142696908
717.2,0.015328101,0.014814098,4.411118477,0.157982612
717.3,0.021379278,0.021040825,4.441528745,0.165965749
717.4,0.02877031,0.028411027,4.441001585,0.165827361
717.5,0.037068644,0.036831867,4.409738353,0.157620309
717.6,0.047117824,0.046911828,4.35100617,0.142202259
717.7,0.059389413,0.059185524,4.270360961,0.121031721
717.8,0.075253898,0.075134882,4.175611416,0.096158591
717.9,0.079956493,0.079848574,4.07581918,0.069961681
718,0.081241819,0.081132278,3.981364554,0.045165971
718.1,0.066631687,0.066450971,3.901164447,0.024112279
718.2,0.051406764,0.051118985,3.842669654,0.008756547
718.3,0.047451117,0.047155702,3.812513125,0.000840021
718.4,0.046517366,0.04617006,3.813149896,0.001007182
718.5,0.048597629,0.048315854,3.844324713,0.009191024
718.6,0.050163549,0.049944066,3.903115637,0.024624495
718.7,0.052948478,0.052762488,3.983578869,0.045747261
718.8,0.055643238,0.055433342,4.078350214,0.070626114
718.9,0.05840095,0.058195335,4.178135789,0.096821276
719,0.05173247,0.051465857,4.272600104,0.121619529
719.1,0.040769176,0.040507333,4.352853502,0.142687211
719.2,0.031119433,0.030801321,4.411024309,0.157957892
719.3,0.022199099,0.021834777,4.441379468,0.165926561
719.4,0.016334938,0.015899931,4.44088501,0.165796759
719.5,0.011358686,0.010652852,4.409626623,0.157590979
719.6,0.008672041,0.007731026,4.350941676,0.142185329
719.7,0.00683636,0.005620857,4.270277087,0.121009703
719.8,0.005827443,0.004439128,4.175640181,0.096166142
719.9,0.005130322,0.003591443,4.075804343,0.069957786
720,0.004910477,0.003181925,3.981392713,0.045173363
720.1,0.005044436,0.00294368,3.90117444,0.024114902
720.2,0.004787706,0.002826652,3.842760491,0.008780393
720.3,0.004355789,0.002850657,3.812585492,0.000859018
720.4,0.004258567,0.002966186,3.813200159,0.001020377
720.5,0.004300182,0.003106257,3.844443407,0.009222183
720.6,0.00467091,0.002986213,3.903101405,0.024620759
720.7,0.004791505,0.002990477,3.983654264,0.045767053
720.8,0.005483472,0.003173763,4.078369593,0.070631201
720.9,0.005349319,0.003577626,4.178105813,0.096813406
721,0.006598351,0.005213308,4.272554383,0.121607527
721.1,0.010483949,0.009771006,4.35278931,0.142670359
721.2,0.01432115,0.013737301,4.410941344,0.157936112
721.3,0.019949809,0.019462944,4.441334655,0.165914797
721.4,0.027784787,0.027394805,4.440795383,0.165773231
721.5,0.03602424,0.035726573,4.409539419,0.157568086
721.6,0.044190806,0.043942086,4.350918664,0.142179287
721.7,0.058695164,0.058493754,4.270377917,0.121036173
721.8,0.069168978,0.069024017,4.17558477,0.096151596
721.9,0.08047752,0.080384385,4.075864296,0.069973524
722,0.082695968,0.082609577,3.981453574,0.04518934
722.1,0.063004014,0.062853235,3.901263158,0.024138192
722.2,0.051922678,0.051694199,3.842852237,0.008804478
722.3,0.049321161,0.049067968,3.812636361,0.000872372
722.4,0.047377037,0.047094177,3.813256781,0.001035241
722.5,0.04795993,0.047693292,3.844469144,0.009228939
722.6,0.04927162,0.049040553,3.903159541,0.02463602
722.7,0.051447855,0.051203075,3.98364518,0.045764668
722.8,0.054908214,0.054692738,4.078317816,0.070617609
722.9,0.055783264,0.055569495,4.178153654,0.096825965
723,0.048498873,0.048308456,4.27249655,0.121592345
723.1,0.038127877,0.037867017,4.352672735,0.142639757
723.2,0.03025459,0.02994741,4.410886538,0.157921725
723.3,0.021943105,0.021534452,4.441298623,0.165905338
723.4,0.015836788,0.015188725,4.440781455,0.165769574
723.5,0.011049503,0.010134976,4.409489458,0.157554971
723.6,0.008540703,0.007212176,4.35081844,0.142152977
723.7,0.00696816,0.005109639,4.270366108,0.121033073
723.8,0.005921733,0.00409567,4.175581742,0.096150801
723.9,0.005277129,0.003302307,4.075880041,0.069977658
724,0.005117133,0.002871843,3.981431471,0.045183538
724.1,0.004982316,0.002685215,3.901279205,0.024142405
724.2,0.004413893,0.002585406,3.842897959,0.00881648
724.3,0.004874236,0.002601203,3.812689653,0.000886362
724.4,0.004724457,0.002605305,3.813338838,0.001056782
724.5,0.004346329,0.002711896,3.844469447,0.009229019
724.6,0.004830208,0.002664021,3.903162569,0.024636815
724.7,0.004713679,0.002691484,3.983682423,0.045774445
724.8,0.004625971,0.002776329,4.078342039,0.070623968
724.9,0.00487093,0.003158584,4.178067661,0.096803391
725,0.00607191,0.004617832,4.272490494,0.121590755
725.1,0.009768423,0.008986338,4.352680608,0.142641823
725.2,0.013580916,0.013026478,4.410802968,0.157899786
725.3,0.018157704,0.017811671,4.441191435,0.1658772
725.4,0.026752094,0.026503838,4.440683351,0.16574382
725.5,0.035004731,0.034809294,4.409416182,0.157535735
725.6,0.041760101,0.041572489,4.350811778,0.142151229
725.7,0.055359514,0.055234638,4.270342188,0.121026793
725.8,0.063040228,0.062930108,4.175621711,0.096161293
725.9,0.07704974,0.076979085,4.075855817,0.069971299
726,0.076903741,0.076803038,3.981468714,0.045193314
726.1,0.05894589,0.058767245,3.901351875,0.024161482
726.2,0.04702619,0.046839817,3.8429567,0.008831901
726.3,0.043780255,0.043564134,3.812805925,0.000916885
726.4,0.043247449,0.043025029,3.813379715,0.001067513
726.5,0.044672839,0.044460071,3.844569368,0.00925525
726.6,0.046906522,0.046698859,3.903204052,0.024647705
726.7,0.050165101,0.049983113,3.983688782,0.045776114
726.8,0.055354061,0.055182998,4.078330533,0.070620948
726.9,0.051266975,0.051114163,4.178015884,0.096789799
727,0.044946734,0.044749684,4.272359991,0.121556496
727.1,0.037178239,0.036956916,4.352561914,0.142610664
727.2,0.027103782,0.026859211,4.410685788,0.157869025
727.3,0.019978041,0.019674335,4.44107698,0.165847154
727.4,0.014262608,0.013741207,4.440587366,0.165718623
727.5,0.009963157,0.008945364,4.409366827,0.157522779
727.6,0.007588341,0.006253469,4.350746981,0.142134218
727.7,0.00650218,0.004475089,4.270231669,0.12099778
727.8,0.005301804,0.003580117,4.17558689,0.096152152
727.9,0.004576975,0.002926337,4.075834319,0.069965655
728,0.004507799,0.002554751,3.98155289,0.045215412
728.1,0.004127358,0.00248097,3.90132523,0.024154487
728.2,0.004488137,0.002371193,3.843003633,0.008844221
728.3,0.004679452,0.002400601,3.81283257,0.00092388
728.4,0.004796847,0.002467691,3.81343664,0.001082457
728.5,0.004694464,0.002431248,3.844609337,0.009265742
728.6,0.004712399,0.002484995,3.903220402,0.024651997
728.7,0.004740421,0.002496058,3.983705435,0.045780486
728.8,0.004728591,0.002546648,4.07831933,0.070618007
728.9,0.00488409,0.0028474,4.178010131,0.096788288
729,0.006105235,0.004202071,4.272360899,0.121556734
729.1,0.008838472,0.00752242,4.352582806,0.142616149
729.2,0.013039375,0.012034322,4.410704258,0.157873874
729.3,0.017371452,0.016658496,4.441045489,0.165838887
729.4,0.023789461,0.023232295,4.440465341,0.16568659
729.5,0.032555506,0.032162126,4.409277504,0.15749933
729.6,0.039109656,0.038744236,4.350679458,0.142116493
729.7,0.051738773,0.051469994,4.270120544,0.120968609
729.8,0.059530872,0.059293623,4.175496658,0.096128465
729.9,0.068124765,0.067964479,4.075942416,0.069994032
730,0.073325202,0.073186195,3.981519886,0.045206748
730.1,0.057045845,0.056809978,3.901392147,0.024172054
730.2,0.042853455,0.042513696,3.843086598,0.008866001
730.3,0.03967404,0.039342358,3.812874356,0.000934849
730.4,0.03913386,0.038814918,3.813452082,0.00108651
730.5,0.039090217,0.038851993,3.844601767,0.009263755
730.6,0.041126453,0.040832627,3.903258857,0.024662092
730.7,0.045838262,0.045608995,3.983739954,0.045789548
730.8,0.050312981,0.050111866,4.078388063,0.07063605
730.9,0.049133505,0.048886538,4.178030115,0.096793535
731,0.043973067,0.043734311,4.27232517,0.121547355
731.1,0.036604284,0.036334224,4.352479554,0.142589044
731.2,0.027403597,0.026940811,4.410640066,0.157857022
731.3,0.018864284,0.018365014,4.440916803,0.165805105
731.4,0.013296179,0.012665022,4.440483205,0.165691279
731.5,0.009735835,0.00864176,4.409259034,0.157494481
731.6,0.007502965,0.00596975,4.350681881,0.142117129
731.7,0.006270482,0.004402801,4.270209868,0.120992057
731.8,0.005518084,0.003237626,4.175565089,0.096146429
731.9,0.005541619,0.002839468,4.075936057,0.069992363
732,0.005240418,0.002559417,3.981574085,0.045220976
732.1,0.005310419,0.002499165,3.901444832,0.024185884
732.2,0.00504569,0.002377248,3.843085387,0.008865683
732.3,0.005166614,0.002389824,3.812913113,0.000945023
732.4,0.005481159,0.002452627,3.810162554,0.000222962
732.5,0.005458167,0.00250639,3.816406722,0.001862146
732.6,0.005197595,0.002494149,3.807581256,-0.000454667
732.7,0.005096989,0.00243016,3.807551582,-0.000462456
732.8,0.005180152,0.002519479,3.811612623,0.000603626
732.8,0.005056221,0.002603054,3.811612623,0.000603626
732.9,0.005277608,0.003263292,3.876986842,0.017765307
733,0.007722749,0.006811003,4.01918504,0.055094397
733.1,0.011418798,0.010757539,4.167667678,0.094073245
733.2,0.014741119,0.014235407,4.307369966,0.130747122
733.3,0.021443936,0.02108002,4.407587018,0.157055553
733.4,0.029116487,0.028822562,4.446971121,0.167394451
733.5,0.037278,0.037039656,4.416261695,0.159332781
733.6,0.04686599,0.046698779,4.323022171,0.134856053
733.7,0.056187968,0.056030947,4.18706693,0.09916583
733.8,0.065995344,0.065875299,4.037533,0.059911003
733.9,0.070472631,0.070361182,3.907966661,0.025897959
734,0.054901748,0.054726751,3.82579962,0.004327918
734.1,0.042598663,0.042404543,3.809677785,9.57026E-05
734.2,0.037521679,0.037251625,3.862346868,0.013922101
734.3,0.037049203,0.036773099,3.972791313,0.042915371
734.4,0.039066412,0.03880049,4.116757814,0.080708666
734.5,0.040959562,0.040681899,4.263282299,0.11917347
734.6,0.041812617,0.041571387,4.379648741,0.14972135
734.7,0.04389292,0.043606226,4.441060629,0.165842861
734.8,0.046142536,0.04584064,4.433666761,0.163901864
734.9,0.040522376,0.040163823,4.359803477,0.14451168
735,0.031715001,0.031311875,4.235147812,0.111787759
735.1,0.025743551,0.025293471,4.086618544,0.072796671
735.2,0.018080359,0.017426729,3.946880528,0.036113414
735.3,0.012451463,0.011554714,3.846402166,0.009736386
735.4,0.009161713,0.00797883,3.807006557,-0.000605533
735.5,0.006916683,0.005434374,3.837594261,0.007424183
735.6,0.006226854,0.003769427,3.93069662,0.031864903
735.7,0.004992915,0.002951281,4.066826572,0.067600991
735.8,0.004931648,0.00250728,4.216219704,0.106818856
735.9,0.005286885,0.002437333,4.345888084,0.140858687
736,0.005100956,0.002272184,4.427787154,0.162358382
736.1,0.005184485,0.002282728,4.44405009,0.166627638
736.2,0.005255555,0.002292689,4.391073068,0.152720401
736.3,0.005003706,0.002279639,4.280823924,0.123778401
736.4,0.004936087,0.002292689,4.13687014,0.085988444
736.5,0.005112017,0.002300549,3.990381082,0.04753294
736.6,0.005340331,0.002399723,3.873955898,0.01696964
736.7,0.005634337,0.002508342,3.812388072,0.000807192
736.8,0.005094131,0.002481692,3.820134692,0.002840793
736.9,0.005564039,0.002957276,3.893877768,0.02219942
737,0.006862733,0.00491677,4.018497098,0.054913803
737.1,0.007497648,0.005761185,4.167024852,0.093904493
737.2,0.013557501,0.012707152,4.306552428,0.130532507
737.3,0.018359921,0.017702829,4.406823378,0.156855086
737.4,0.026439658,0.0259581,4.446377044,0.167238497
737.5,0.033683816,0.033331547,4.415682152,0.159180643
737.6,0.0445488,0.044251493,4.322542852,0.134730225
737.7,0.05253143,0.052281291,4.186777764,0.099089919
737.8,0.059203524,0.058997654,4.037425811,0.059882865
737.9,0.066553185,0.066400252,3.907986342,0.025903125
738,0.056437312,0.056271625,3.825890761,0.004351844
738.1,0.041807445,0.041629965,3.810120466,0.000211913
738.2,0.035628644,0.035398471,3.862846777,0.014053335
738.3,0.035010123,0.034788359,3.972916668,0.042948278
738.4,0.035669172,0.035486955,4.116675152,0.080686966
738.5,0.035927876,0.035729595,4.263054297,0.119113616
738.6,0.038027525,0.037781921,4.379192737,0.149601642
738.7,0.041166344,0.040971925,4.440549214,0.165708608
738.8,0.043027388,0.042762695,4.433204398,0.163780487
738.9,0.041024073,0.040732866,4.359509769,0.144434577
739,0.032510542,0.032176232,4.235072417,0.111767967
739.1,0.023698452,0.023300354,4.086787805,0.072841104
739.2,0.017224271,0.01669858,3.947262045,0.036213567
739.3,0.012175178,0.011485471,3.846921453,0.009872706
739.4,0.008287328,0.007328378,3.807719934,-0.000418262
739.5,0.006431361,0.005176501,3.838358204,0.007624729
739.6,0.005784504,0.003564831,3.931374873,0.032042954
739.7,0.00497247,0.002716706,4.067053666,0.067660606
739.8,0.005139229,0.00245372,4.216204868,0.106814961
739.9,0.004657391,0.002195451,4.34540059,0.140730713
740,0.004374611,0.002094054,4.427198224,0.162203779
740.1,0.004340566,0.002100079,4.443527169,0.166490364
740.2,0.004307495,0.002058872,4.390626753,0.152603237
740.3,0.004341147,0.002090476,4.280575635,0.123713222
740.4,0.004749959,0.002168425,4.136997615,0.086021908
740.5,0.004821983,0.002213658,3.99088523,0.047665286
740.6,0.004553532,0.002148251,3.874767379,0.017182666
740.7,0.004733031,0.00222219,3.813288877,0.001043667
740.8,0.004889365,0.002349322,3.820854428,0.003029734
740.9,0.004976953,0.002665885,3.89450818,0.022364912
741,0.006025982,0.00453054,4.018751443,0.054980572
741.1,0.009340868,0.008538444,4.166801392,0.093845832
741.2,0.012833667,0.012314542,4.306350164,0.130479409
741.3,0.016467162,0.016040329,4.406341031,0.156728463
741.4,0.023990559,0.023690468,4.445789628,0.167084292
741.5,0.030038636,0.029840589,4.415225239,0.159060697
741.6,0.04196305,0.041746255,4.322304555,0.134667669
741.7,0.047628401,0.047426108,4.186807438,0.099097709
741.8,0.055858548,0.055664217,4.037749496,0.059967836
741.9,0.059728865,0.059538285,3.908593439,0.026062497
742,0.051715299,0.051520696,3.826708903,0.004566618
742.1,0.039644053,0.039424881,3.810856552,0.000405146
742.2,0.033500579,0.033223188,3.863464775,0.014215568
742.3,0.032397345,0.032054304,3.973413852,0.043078796
742.4,0.032936811,0.032612207,4.116886198,0.080742369
742.5,0.034117486,0.033821294,4.262837498,0.119056703
742.6,0.03586824,0.035601434,4.378791841,0.149496401
742.7,0.039122923,0.038887734,4.4400705,0.165582938
742.8,0.04159075,0.041395528,4.432740824,0.163658792
742.9,0.038100437,0.037880317,4.359151567,0.144340544
743,0.030830893,0.030564672,4.234939492,0.111733072
743.1,0.022412229,0.022102057,4.086992492,0.072894837
743.2,0.016757065,0.016398436,3.947716232,0.036332798
743.3,0.01148624,0.010885241,3.847548535,0.010037324
743.4,0.007926101,0.006847128,3.808410299,-0.000237031
743.5,0.006328916,0.00500166,3.838948042,0.00777957
743.6,0.004937701,0.00352431,3.931783642,0.032150262
743.7,0.004309299,0.002704112,4.067205667,0.067700509
743.8,0.003860372,0.002330338,4.216058014,0.10677641
743.9,0.003880993,0.002122072,4.345168046,0.140669667
744,0.003951026,0.002039184,4.42670861,0.162075248
744.1,0.003636141,0.001974431,4.443033316,0.16636072
744.2,0.003877658,0.002046108,4.390239483,0.152501573
744.3,0.003737139,0.002030079,4.280446646,0.12367936
744.4,0.004041997,0.002056266,4.137083608,0.086044482
744.5,0.00423533,0.002078676,3.991190746,0.047745489
744.6,0.003966193,0.002090737,3.87523489,0.017305394
744.7,0.004457686,0.002140715,3.813952294,0.001217823
744.8,0.004355265,0.002171427,3.821398847,0.003172652
744.9,0.004626916,0.002470975,3.894932694,0.022476353
745,0.005685904,0.004228289,4.019067557,0.055063556
745.1,0.008924427,0.008180819,4.167028182,0.093905368
745.2,0.011689591,0.011113442,4.306125795,0.130420509
745.3,0.015998455,0.015487899,4.405962844,0.156629184
745.4,0.021705226,0.021326339,4.445280938,0.166950754
745.5,0.028927432,0.028671742,4.4147871,0.158945679
745.6,0.036823035,0.036625715,4.322062928,0.134604238
