#Digilent WaveForms Logger,,,,,,
#Device Name: Discovery2NI,,,,,,
#Serial Number: SN:210321AD0E05,,,,,,
#Date Time: 2020-04-07 14:51:14.905,,,,,,
,,,,,,
Time (s),C1 DC (V),C1 True RMS (Ṽ),C1 AC RMS (Ṽ),C2 DC (V),C2 True RMS (Ṽ),C2 AC RMS (Ṽ)
319.3,0.00134431,0.020034512,0.01998936,0.093053607,0.093639996,0.010463034
319.4,0.00105598,0.019938879,0.019910897,0.093870748,0.095321988,0.016569976
319.5,0.000826132,0.019855949,0.019838755,0.092104315,0.093511836,0.0161635
319.6,0.000722768,0.019627985,0.019614673,0.090167777,0.090623666,0.009078583
319.7,0.000274859,0.019511402,0.019509466,0.0896817,0.089810267,0.004803837
319.8,0.000673806,0.019452163,0.019440489,0.088304861,0.088702967,0.008394523
319.9,6.68E-05,0.019232301,0.019232186,0.08778403,0.088001782,0.006186891
320,0.000473879,0.019006953,0.019001045,0.086600616,0.086766557,0.005363636
320.1,0.000327901,0.018992913,0.018990082,0.085522374,0.086042489,0.009446345
320.2,-0.000173503,0.018752901,0.018752098,0.084536958,0.084781574,0.006435676
320.3,0.000370516,0.018649711,0.01864603,0.083206761,0.083741727,0.009450497
320.4,0.000595377,0.018364525,0.018354871,0.081072683,0.081571944,0.009011225
320.5,0.000295713,0.018077875,0.018075456,0.079489158,0.079868735,0.007777444
320.6,3.91E-05,0.018042102,0.018042059,0.077174459,0.078192661,0.012577566
320.7,-0.000397911,0.017587112,0.01758261,0.074403861,0.075350814,0.011908426
320.8,0.000299793,0.017093636,0.017091007,0.073057659,0.073386527,0.006939793
320.9,0.000453025,0.016435284,0.016429039,0.069447972,0.071544191,0.017191582
321,-0.000256013,0.015969267,0.015967215,0.065217313,0.069363502,0.023621972
321.1,0.000202776,0.015383496,0.015382159,0.061250041,0.063761911,0.017720435
321.2,0.000212297,0.013915938,0.013914319,0.05458945,0.056345368,0.013956803
321.3,-0.000199798,0.011800765,0.011799073,0.056162458,0.058873215,0.017658816
321.4,0.000132961,0.015264707,0.015264128,0.104609269,0.106296424,0.018863471
321.5,-0.000596932,0.020294492,0.020285711,0.160111753,0.161229745,0.018954089
321.6,-0.000862141,0.024974885,0.02496,0.208776224,0.209631869,0.018921116
321.7,-0.000795499,0.029657544,0.029646873,0.258845429,0.259408534,0.017083074
321.8,-0.000882089,0.034095053,0.03408364,0.314304014,0.314816676,0.017959028
321.9,-0.000585598,0.037384608,0.037380022,0.362368548,0.362846922,0.018625901
322,-0.000838114,0.040934122,0.040925541,0.422628465,0.423063594,0.019182946
322.1,-0.000820886,0.043550555,0.043542818,0.482033287,0.482463371,0.020366977
322.2,-0.000777818,0.04580921,0.045802606,0.549413809,0.549957835,0.024455823
322.3,-0.001151831,0.048556295,0.048542631,0.640336861,0.640958476,0.028221859
322.4,-0.000882542,0.051395087,0.051387509,0.747145005,0.748045191,0.036687168
322.5,-0.00073611,0.053458122,0.053453054,0.864252693,0.865373682,0.044032862
322.6,-0.001082016,0.055677784,0.05566727,1.050254007,1.052382462,0.066898186
322.7,-0.001663209,0.057481904,0.057457837,1.33781721,1.343347271,0.121766179
322.8,-0.000907023,0.055940926,0.055933573,1.805237395,1.806521635,0.068105554
322.9,-0.001277409,0.053771732,0.053756557,1.68894319,1.6900619,0.061482742
323,-0.000874382,0.052502233,0.052494952,1.437831699,1.439111071,0.060668598
323.1,-0.001233434,0.052571437,0.052556965,1.288506159,1.289379792,0.047456549
323.2,-0.001140498,0.051664385,0.051651795,1.13579911,1.136408684,0.037216644
323.3,-0.000862594,0.049811259,0.04980379,1.015440235,1.015870909,0.029577567
323.4,-0.000868035,0.047698303,0.047690404,0.933685898,0.934103523,0.027929142
323.5,-0.000387938,0.044936818,0.044935143,0.848238193,0.848606501,0.024999231
323.6,-0.000912916,0.041420079,0.041410018,0.766889911,0.767230324,0.022852444
323.7,-0.000900222,0.037318399,0.037307539,0.700228676,0.700612169,0.023177844
323.8,-0.000934677,0.031314411,0.031300459,0.620228425,0.620608537,0.021717666
323.9,-0.000175317,0.026139465,0.026138877,0.559202581,0.559688148,0.023308714
324,0.000488387,0.019946821,0.019940841,0.488051871,0.488592032,0.022968342
324.1,0.000198696,0.013811329,0.0138099,0.399138062,0.400066152,0.027234779
324.2,8.81E-05,0.010820726,0.010820368,0.312715459,0.314770131,0.035906508
324.3,0.000211843,0.014968861,0.014967362,0.143339557,0.151824391,0.050044152
324.4,0.000334248,0.016935806,0.016932507,0.107459889,0.108512934,0.015080754
324.5,0.000152908,0.016714897,0.016714198,0.108897088,0.11077765,0.020325161
324.6,0.000858773,0.017162585,0.017141086,0.102883991,0.103220223,0.008324594
324.7,0.000393637,0.017040203,0.017035656,0.10161461,0.101874083,0.007266345
324.8,0.000166055,0.017053569,0.017052761,0.101478344,0.102647774,0.015450282
324.9,0.000181016,0.016900805,0.016899836,0.101347565,0.103283545,0.019903817
325,0.000542335,0.016775514,0.016766745,0.099917682,0.100679206,0.012359584
325.1,0.000468439,0.016721745,0.016715182,0.099105114,0.099524411,0.009126049
325.2,0.000430358,0.016617446,0.016611872,0.098047906,0.098356071,0.007779763
325.3,0.000173309,0.016464888,0.016463976,0.09767386,0.097979873,0.007737735
325.4,0.000210483,0.016308765,0.016307407,0.095967786,0.096064548,0.004310601
325.5,0.000436705,0.016254105,0.016248238,0.094677371,0.095386639,0.011610606
325.6,0.000578603,0.016117916,0.016107527,0.092984559,0.09402732,0.013964555
325.7,0.000182376,0.015919257,0.015918212,0.091333815,0.091663245,0.007764325
325.8,0.000184189,0.015552511,0.01555142,0.089207054,0.089512008,0.007382493
325.9,-0.000137236,0.015252891,0.015252273,0.087192781,0.087974712,0.011703371
326,9.26E-05,0.014997877,0.014997591,0.084736328,0.085141953,0.008301014
326.1,-0.000411512,0.014753874,0.014748134,0.082275302,0.083353826,0.013365437
326.2,1.37E-05,0.014268436,0.01426843,0.07962954,0.080212181,0.009650405
326.3,0.000247658,0.013915474,0.01391327,0.076532452,0.077347095,0.011196292
326.4,0.00049156,0.013358596,0.013349549,0.072000909,0.072440228,0.007965909
326.5,0.00039273,0.012203547,0.012197226,0.061030094,0.062572439,0.013807162
326.6,0.000513774,0.011688426,0.011677129,0.065396105,0.066706865,0.013158845
326.7,0.000538255,0.014898158,0.014888432,0.107651942,0.108615953,0.014438999
326.8,0.000311127,0.018437857,0.018435231,0.14477264,0.145649999,0.015962613
326.9,-0.000156276,0.021882535,0.021881977,0.178421289,0.179368063,0.018405044
327,-0.000160356,0.026015735,0.026015241,0.218308011,0.218710915,0.013269386
327.1,-4.38E-05,0.029087428,0.029087395,0.250256074,0.250668602,0.014375154
327.2,-1.44E-05,0.032990074,0.032990071,0.289958974,0.290707108,0.020842652
327.3,0.000500174,0.035553641,0.035550122,0.322012667,0.322915498,0.024130092
327.4,5.68E-05,0.038253616,0.038253574,0.356936641,0.358037435,0.028054216
327.5,-0.00016761,0.04092375,0.040923407,0.398556415,0.398993513,0.018671024
327.6,-5.29E-05,0.042939415,0.042939382,0.437243262,0.437544764,0.016240402
327.7,-0.000814539,0.044853587,0.04484619,0.486991006,0.487304317,0.01747162
327.8,-0.000960971,0.046365958,0.046355999,0.528911664,0.529161839,0.016269704
327.9,-0.000897049,0.048158733,0.048150378,0.582131456,0.582431431,0.018690618
328,-0.00138984,0.050071358,0.050052065,0.649634068,0.649989127,0.021481201
328.1,-0.000583785,0.051455331,0.05145202,0.713477151,0.71395892,0.026223927
328.2,-0.000644987,0.052892148,0.052888215,0.800118787,0.80083066,0.033759054
328.3,-0.000300895,0.054189344,0.054188509,0.902699473,0.903550755,0.03921261
328.4,-0.000639093,0.055556671,0.055552995,1.059538869,1.060924951,0.05421382
328.5,-0.000940571,0.055969275,0.055961372,1.275146567,1.278937443,0.098398247
328.6,-0.000579705,0.054166764,0.054163662,1.475311354,1.475858883,0.040197651
328.7,-0.001075669,0.054308862,0.054298209,1.351792287,1.352238649,0.034741566
328.8,-0.001510884,0.053935439,0.053914273,1.250036059,1.250414346,0.030755303
328.9,-0.001140498,0.053208999,0.053196775,1.150917819,1.151194509,0.025238314
329,-0.001470083,0.052366864,0.052346225,1.078719504,1.07896008,0.022783441
329.1,-0.001775187,0.051254437,0.051223686,1.000082832,1.000329858,0.022229573
329.2,-0.000814993,0.049844957,0.049838294,0.939983873,0.940201316,0.020219588
329.3,-0.00110423,0.048192804,0.048180152,0.879067774,0.879230239,0.016901542
329.4,-0.001134604,0.046756912,0.046743144,0.833752803,0.833902922,0.015822363
329.5,-0.000805019,0.044592685,0.044585418,0.7805449,0.78070919,0.016015603
329.6,-0.000378871,0.04194956,0.041947849,0.726855948,0.727022808,0.015575417
329.7,-0.000319935,0.039338491,0.03933719,0.683367312,0.683576104,0.01689396
329.8,-0.000564291,0.036486179,0.036481815,0.640743373,0.640999194,0.018107916
329.9,-1.62E-05,0.032274902,0.032274898,0.587233672,0.587402213,0.014070359
330,-4.93E-05,0.02876942,0.028769378,0.546912543,0.547119995,0.01506516
330.1,5.63E-05,0.024879791,0.024879727,0.501529439,0.501943881,0.020393172
330.2,-0.000526663,0.020069685,0.020062774,0.445328705,0.445622268,0.01617251
330.3,-0.000670374,0.016782802,0.016769408,0.394985596,0.395373695,0.017513923
330.4,-0.000464554,0.014075578,0.014067909,0.334498873,0.335215286,0.021904153
330.5,-0.000400632,0.013095296,0.013089166,0.229419665,0.233297439,0.042359324
330.6,-0.000202518,0.01843927,0.018438158,0.111591321,0.113775369,0.022185846
330.7,0.00010848,0.019267398,0.019267093,0.102601855,0.102788258,0.006187505
330.8,0.000636632,0.019257875,0.019247349,0.101900404,0.102179935,0.007552942
330.9,-0.000248306,0.018987999,0.018986375,0.101506694,0.102223221,0.012082128
331,-0.000411965,0.018818367,0.018813857,0.100834965,0.101390811,0.010602186
331.1,-0.00025012,0.018872794,0.018871136,0.099930486,0.100207822,0.007450211
331.2,-9.69E-05,0.018807978,0.018807728,0.098497403,0.098959114,0.009548192
331.3,0.00019915,0.018647827,0.018646764,0.098431098,0.09997245,0.017487411
331.4,0.00048612,0.018492246,0.018485856,0.097201043,0.097915005,0.011802776
331.5,0.000353288,0.018353319,0.018349918,0.096355094,0.096649129,0.007533264
331.6,4.18E-05,0.018173063,0.018173015,0.094633931,0.09526964,0.010987425
331.7,-0.000128169,0.017905417,0.017904958,0.093425824,0.094009475,0.010459289
331.8,-7.83E-05,0.017630398,0.017630224,0.091871564,0.092003049,0.004916974
331.9,0.00021139,0.017221459,0.017220162,0.089859578,0.090049252,0.005841576
332,-1.66E-05,0.01715566,0.017155652,0.088457131,0.08852039,0.003345936
332.1,1.24E-05,0.016989792,0.016989787,0.085531063,0.085850796,0.00740247
332.2,0.000141574,0.016449284,0.016448674,0.082061757,0.083406899,0.014919075
332.3,0.000107573,0.016097209,0.01609685,0.078938605,0.079849835,0.012028833
332.4,0.00020187,0.015392232,0.015390908,0.073983631,0.074417956,0.008028365
332.5,0.000159255,0.014134154,0.014133257,0.065334374,0.065812961,0.007922463
332.6,0.000166055,0.012849577,0.012848504,0.059949566,0.061613761,0.014223402
332.7,0.000360995,0.015513035,0.015508835,0.095149731,0.096192443,0.01412497
332.8,-0.000345776,0.019054033,0.019050895,0.133334038,0.134082054,0.014143249
332.9,-0.000219292,0.023189513,0.023188476,0.174299003,0.174740986,0.012420547
333,-2.25E-05,0.027078496,0.027078486,0.211945561,0.212310345,0.012440338
333.1,0.000159255,0.030413314,0.030412897,0.24492751,0.245190164,0.011345977
333.2,-0.00045186,0.033526222,0.033523176,0.277376284,0.277680112,0.012986215
333.3,-0.000833127,0.036777308,0.03676787,0.317475636,0.317726569,0.012625089
333.4,-0.000709362,0.039288732,0.039282327,0.351309022,0.351566175,0.013444198
333.5,-0.000155823,0.041728468,0.041728177,0.389659776,0.389956829,0.015217998
333.6,-0.000557037,0.043590704,0.043587145,0.427181499,0.427599621,0.01890509
333.7,-0.000388844,0.045394431,0.045392766,0.472239028,0.472564558,0.017537457
333.8,-0.000222465,0.047135703,0.047135178,0.518284258,0.51860449,0.018222096
333.9,-0.000330362,0.04880073,0.048799612,0.576556881,0.576852183,0.018455452
334,-0.000799579,0.050571121,0.050564799,0.631141167,0.631461606,0.020114364
334.1,-9.96E-05,0.052363355,0.05236326,0.712680587,0.71307085,0.023588515
334.2,-0.000872568,0.053558064,0.053550955,0.788110884,0.788602358,0.027837273
334.3,-0.00111103,0.054882061,0.054870814,0.88913914,0.889849223,0.035541938
334.4,-0.001414774,0.055978069,0.055960188,1.040895525,1.042051475,0.049069163
334.5,-0.00093513,0.056580481,0.056572753,1.237627588,1.240383215,0.082634587
334.6,-0.000517596,0.054970141,0.054967704,1.498661374,1.499214332,0.040714854
334.7,-0.000421939,0.054745869,0.054744243,1.396119099,1.396612407,0.037117075
334.8,-0.000541623,0.054457933,0.05445524,1.279945613,1.280332786,0.031484428
334.9,-0.000518956,0.054001012,0.053998518,1.17657385,1.176874487,0.026599489
335,-0.000790059,0.053117191,0.053111315,1.101048898,1.101299249,0.023481034
335.1,-0.000938304,0.052153157,0.052144716,1.021547986,1.02178734,0.022115147
335.2,-7.97E-05,0.05102772,0.051027658,0.963131324,0.963341284,0.020111783
335.3,0.000171042,0.049530636,0.049530341,0.905156383,0.905358785,0.019142922
335.4,0.000555936,0.047766034,0.047762799,0.844193185,0.844376198,0.017579245
335.5,-0.000447326,0.046186464,0.046184298,0.797429584,0.79763726,0.018200498
335.6,-0.000222012,0.04376276,0.043762197,0.74195728,0.742139225,0.016432374
335.7,-0.000842194,0.041532698,0.041524159,0.696681177,0.696878244,0.016571789
335.8,-0.00054933,0.038619306,0.038615399,0.650101855,0.650281716,0.015293411
335.9,1.19E-05,0.034753703,0.034753701,0.599348576,0.599541399,0.015204401
336,-0.000397005,0.031393011,0.031390501,0.557083136,0.557288087,0.015112607
336.1,0.000128427,0.026744806,0.026744497,0.503858314,0.5041584,0.017392317
336.2,0.000684687,0.022835886,0.022825619,0.460013922,0.460308748,0.016472243
336.3,-0.000180757,0.019381932,0.019381089,0.407963368,0.408336488,0.01745216
336.4,-6.42E-05,0.016239461,0.016239334,0.34786944,0.348507987,0.021087196
336.5,-0.000109581,0.014172714,0.01417229,0.255029513,0.257652756,0.036672746
336.6,8.17E-05,0.019165267,0.019165093,0.123436893,0.127297638,0.031113054
336.7,0.000194616,0.020644962,0.020644045,0.104712155,0.105503339,0.012896479
336.8,0.00020867,0.0204592,0.020458136,0.104013904,0.104636723,0.011399627
336.9,6.99E-05,0.020489612,0.020489492,0.103496275,0.103887327,0.009005435
337,-2.84E-05,0.020315146,0.020315126,0.10312863,0.104137672,0.014461687
337.1,0.000160615,0.020239167,0.020238529,0.102058619,0.102389312,0.008222505
337.2,0.000224537,0.020091144,0.020089889,0.101436275,0.101791965,0.008502135
337.3,0.000546869,0.020175537,0.020168124,0.100460919,0.10086354,0.009003192
337.4,0.000736822,0.019998101,0.019984522,0.099235436,0.099694135,0.00955243
337.5,0.000722315,0.019580227,0.019566899,0.098431098,0.099863848,0.016855473
337.6,2.42E-05,0.019486129,0.019486114,0.096894672,0.097777743,0.013111424
337.7,0.000317927,0.019204773,0.019202142,0.094776142,0.094957621,0.005867943
337.8,0.000179656,0.01907775,0.019076904,0.093552031,0.094366268,0.012369725
337.9,0.001084541,0.018873562,0.018842376,0.091918663,0.094607791,0.022396284
338,0.000592657,0.018544213,0.01853474,0.089811107,0.091268594,0.016245656
338.1,0.000249018,0.018089779,0.018088065,0.086746943,0.087341956,0.010177684
338.2,0.000544602,0.017666704,0.017658308,0.083697411,0.0847915,0.013577254
338.3,0.000381396,0.017176882,0.017172647,0.080639191,0.082070386,0.015260047
338.4,0.000729115,0.01683708,0.016821286,0.076694325,0.077117958,0.008072172
338.5,0.000663833,0.015729435,0.015715421,0.067715835,0.068532107,0.010545873
338.6,0.000554122,0.013819488,0.013808374,0.059418218,0.060689094,0.012354814
338.7,0.000614871,0.016196728,0.016185052,0.089341034,0.090460415,0.014186839
338.8,0.000721408,0.020387591,0.020374824,0.133739636,0.134243497,0.011620071
338.9,0.000468893,0.023655593,0.023650945,0.167418922,0.167893645,0.012616676
339,0.000130241,0.027292018,0.027291707,0.20211289,0.202538659,0.013125859
339.1,0.000281659,0.031293435,0.031292168,0.241673579,0.242124672,0.014772871
339.2,7.45E-05,0.034239716,0.034239635,0.271804452,0.272054491,0.011661289
339.3,6.86E-05,0.037391229,0.037391166,0.31274198,0.313032814,0.0134906
339.4,-0.000173957,0.03999682,0.039996442,0.3464391,0.346707661,0.013643763
339.5,-2.12E-05,0.041920666,0.041920661,0.380293063,0.3805403,0.013715165
339.6,-0.000296361,0.04428822,0.044287229,0.427732967,0.42809136,0.017513482
339.7,-8.65E-05,0.045865354,0.045865272,0.46578558,0.466118962,0.017626124
339.8,-0.000395191,0.047476978,0.047475334,0.513010567,0.513377712,0.019412202
339.9,-0.00044642,0.04941068,0.049408664,0.571239749,0.571591072,0.020037519
340,-0.000135422,0.050934863,0.050934683,0.623297619,0.623617534,0.019972645
340.1,-2.34E-05,0.052307064,0.052307059,0.689819388,0.690216084,0.02339775
340.2,0.000294806,0.053691453,0.053690644,0.76842085,0.768915204,0.027567858
340.3,-0.000180304,0.055053687,0.055053392,0.878143632,0.878837212,0.034908542
340.4,-2.62E-05,0.056358428,0.056358422,0.995416851,0.996441917,0.045186123
340.5,-0.000731577,0.057112548,0.057107863,1.213679458,1.216312216,0.079984867
340.6,-0.000613252,0.056505059,0.056501731,1.46049993,1.464078503,0.102302572
340.7,-0.001156365,0.055437833,0.055425771,1.445209289,1.445737466,0.039075977
340.8,-0.001636915,0.055082523,0.055058195,1.331114094,1.331514526,0.032652754
340.9,-0.002037223,0.054295512,0.054257279,1.221520719,1.221868106,0.029134178
341,-0.001573446,0.053461809,0.053438649,1.141080575,1.141393622,0.026730534
341.1,-0.001154551,0.052536348,0.05252366,1.056261617,1.056503797,0.022620116
341.2,-0.00130189,0.051658938,0.051642531,0.994141984,0.99440142,0.022713435
341.3,-0.000838567,0.050263463,0.050256468,0.926838284,0.927033966,0.019046513
341.4,-0.001222101,0.048847132,0.048831842,0.875973887,0.876166277,0.018360094
341.5,-0.000831313,0.047252215,0.047244902,0.823897269,0.824148122,0.020332674
341.6,-0.000705282,0.04510599,0.045100476,0.76740434,0.767587258,0.016756439
341.7,-0.000589678,0.043012732,0.04300869,0.720298701,0.720516864,0.017729457
341.8,-0.001427921,0.040109495,0.04008407,0.668112337,0.668334976,0.017249469
341.9,-0.001493657,0.036944386,0.03691418,0.624618214,0.624908973,0.019060725
342,-0.001096976,0.03317275,0.033154608,0.574159416,0.57438083,0.015946858
342.1,-0.000847181,0.029262862,0.029250596,0.530441231,0.530688243,0.016189863
342.2,-0.000728403,0.025447261,0.025436834,0.482511592,0.482798265,0.016635161
342.3,-0.001316851,0.020977835,0.020936463,0.422804971,0.423179128,0.017791312
342.4,-0.000849447,0.01803446,0.018014444,0.370893884,0.37137491,0.01889578
342.5,-0.000869848,0.015899849,0.015876038,0.297834073,0.299076416,0.02723174
342.6,-0.000407885,0.018424582,0.018420067,0.170798603,0.178034442,0.05024042
342.7,-0.000164437,0.021283314,0.021282678,0.117571037,0.117828054,0.007778282
342.8,0.000163788,0.021358034,0.021357406,0.118738446,0.119031947,0.008353784
342.9,-0.000682615,0.02179482,0.021784128,0.114268178,0.115242208,0.014951589
343,-0.000850807,0.022020666,0.022004224,0.111012417,0.111414411,0.009455907
343.1,-0.000582878,0.022086909,0.022079217,0.110277585,0.110588322,0.0082844
343.2,-0.000309962,0.021929512,0.021927321,0.110684098,0.111336468,0.01203493
343.3,-0.000426926,0.02188206,0.021877895,0.109805682,0.110238129,0.00975485
