"Total Time (s)","Cycle Elapsed Time (s)","Total Cycles","Elapsed Cycles","Step","Total Cycle Count(Linear Waveform)","Total Cycle Count(Rotary Waveform)","Position(Linear:Position) (in)","Force(Linear:Load) (lb)","Rotation(Rotary:Rotation) (deg)","Torque(Rotary:Torque) (N·m)","Force(Linear:External Load Cell) (lbf)",
213.603,6.535,35,2,13,34.75,0,0.265846726138642,-0.00884756430345546,-0.000280081294476986,-0.118456530525914,0.296804785320597,
213.683,6.61499999999998,35,2,13,34.75,0,0.265839573581354,0.146236268097745,4.13646921515465E-05,-0.112671233700435,0.298156466432218,
213.763,6.69499999999999,35,2,13,34.75,0,0.265836474139862,1.04876233285486,0.000767363235354424,-0.0678388661947315,0.299272987533722,
213.843,6.77500000000001,35,2,13,34.75,0,0.265867498357101,0.407509498591576,0.000176606699824333,-0.132187403257031,0.294364220229452,
213.923,6.85499999999999,35,2,13,34.75,0,0.265870240170729,0.0867806359785242,0.000266460701823235,-0.138759786664077,0.297638718596081,
214.003,6.935,35,2,13,34.75,0,0.26583453698893,1.06586141502449,0.000448934733867645,-0.070248529659691,0.298098142093075,
214.083,7.01499999999999,35,2,13,34.75,0,0.265867557961745,0.39527192017606,0.000244458205997944,-0.113855020337151,0.297804238646767,
214.163,7.095,35,2,13,34.75,0,0.265885439354967,0.218357887009281,-8.80099833011627E-05,-0.121273416593904,0.300023986160094,
214.243,7.17499999999998,35,2,13,34.75,0,0.265916582781494,1.58710402443059,0.000476595014333725,-0.0929162023069208,0.303374038411161,
214.323,7.255,35,2,13,34.75,0,0.265908953387053,0.754594789603342,0.000807680189609528,-0.131504489899494,0.30626857873768,
214.403,7.33499999999998,35,2,13,34.75,0,0.265891250807764,0.798534587901977,0.000173505395650864,-0.129955570851276,0.303132102998772,
214.483,7.41499999999999,35,2,13,34.75,0,0.265941199499496,0.942852331529709,0.000336114317178726,-0.146191862233076,0.302882274591983,
214.563,7.495,35,2,13,34.75,0,0.265902069050663,-0.0837631508897667,-0.000138846226036549,-0.125672893863335,0.302271370795402,
214.643,7.57499999999999,35,2,13,34.75,0,0.265912559468019,0.55259092671708,0.000465908087790012,-0.142755198094842,0.301200694254286,
214.723,7.655,35,2,13,34.75,0,0.265936967569767,0.691432493702253,0.000148988328874111,-0.0967369394428456,0.300648184646356,
214.803,7.73499999999999,35,2,13,34.75,0,0.265890565354357,0.345893198137195,-0.00011516734957695,-0.112073552980742,0.297491243001617,
214.883,7.815,35,2,13,34.75,0,0.265884485680662,0.253301109395138,0.000191316939890385,-0.126997682641668,0.305022952462304,
214.963,7.89499999999998,35,2,13,34.75,0,0.265909877259036,1.61578875922495,1.86078250408173E-05,-0.0967842909083142,0.29494860449618,
215.043,7.97499999999999,35,2,13,34.75,0,0.265902098852985,0.35192816831471,-0.00015410128980875,-0.144517724865063,0.296875147058278,
215.068,8,35,2,13,35,0,0.265906032759493,0.101029871119879,0.000530323013663292,-0.112654397623824,0.305887666087628,
215.111,0.0430000000000064,36,3,13,35,0,0.272688862440886,-0.289957965288192,0.00123980920761824,-0.114084411880977,0.376652691544192,
215.267,0.198999999999984,36,3,13,35,0,0.30468165514621,0.678822386263433,0.000699888914823532,-0.125649744257994,0.550394145732334,
215.36,0.292000000000002,36,3,13,35,0,0.323758389702159,1.2920610379743,0.000398852862417698,-0.0868583714913,0.608433498882957,
215.498,0.429999999999978,36,3,13,35,0,0.351965900078762,0.954922271884739,0.000303927809000015,-0.0914241050172647,0.67965508400669,
215.578,0.509999999999991,36,3,13,35,0,0.368356998384465,0.411868088164225,-3.53297218680382E-05,-0.149221303768281,0.721699831162211,
215.658,0.590000000000003,36,3,13,35,0,0.384701515660825,0.61416997426913,0.000218180939555168,-0.108552708459452,0.762957281230392,
215.738,0.669999999999987,36,3,13,35,0,0.400993014606284,1.1892244010914,0.000288002192974091,-0.111270682577352,0.799738774828767,
215.818,0.75,36,3,13,35,0,0.417362893658697,-0.234488393718317,-0.000578435137867928,-0.124397561060046,0.829682141297286,
215.904,0.835999999999984,36,3,13,35,0,0.434907639850402,1.57527622794071,-0.00011826865375042,-0.0944651213551393,0.872534628162807,
215.984,0.915999999999997,36,3,13,35,0,0.451247180138983,1.10734252176932,0.000491221435368061,-0.154765634247264,0.908436716456019,
216.115,1.047,36,3,13,35,0,0.477982783632564,1.72447410177371,0.000300826504826546,-0.114883073265215,0.970119233676261,
216.195,1.12699999999998,36,3,13,35,0,0.49434449684874,-0.099744645989482,0.000284817069768906,-0.161788382703657,0.998457924115343,
216.275,1.20699999999999,36,3,13,35,0,0.510640615154114,1.07159836198336,5.12972474098206E-05,-0.136385899861916,1.03758389316508,
216.372,1.304,36,3,13,35,0,0.530389660292867,0.882409497498734,0.000122333876788616,-0.097901785493374,1.08440960630849,
216.452,1.38399999999999,36,3,13,35,0,0.546699994305853,1.50684264635987,0.000669085420668125,-0.148580480602272,1.12910444379585,
216.532,1.464,36,3,13,35,0,0.563062005545248,-0.20181759837461,-0.000170571729540825,-0.130268090523369,1.16045569694672,
216.612,1.54399999999998,36,3,13,35,0,0.57936524660559,0.296849752219304,0.000325762666761875,-0.0802312708352675,1.19255433983273,
216.692,1.624,36,3,13,35,0,0.595603399394605,1.73673030664039,0.000243452377617359,-0.0705305339429264,1.2496222260267,
216.772,1.70399999999998,36,3,13,35,0,0.611952357216949,1.37062740898899,0.000282176770269871,-0.14670746707929,1.28957362999513,
216.852,1.78399999999999,36,3,13,35,0,0.628239147395526,1.97667625055011,2.12062150239944E-05,-0.136912027256012,1.3372928580443,
216.932,1.864,36,3,13,35,0,0.644518665807527,1.58203762971366,-0.000311429612338543,-0.134564446823556,1.38298635723007,
217.012,1.94399999999999,36,3,13,35,0,0.660838715377496,1.14554537310908,5.12553378939629E-05,-0.126865098538356,1.43819075168446,
217.078,2.00999999999999,36,3,13,35.5,0,0.67392795482022,-0.752806650291486,-0.000419891439378262,-0.175077308423732,1.4620569315628,
217.084,2.01599999999999,36,3,13,35.5,0,0.673235408460754,4.64890144050997,-0.000143582001328468,-0.176554674146354,1.48546322228075,
217.087,2.01900000000001,36,3,13,35.5,0,0.672564737005663,6.75491976795101,9.94512811303139E-05,-0.0733011208002357,1.45922662950043,
217.103,2.035,36,3,13,35.5,0,0.669107131207725,-2.98613677144646,0.000216001644730568,-0.191620858203685,1.33971654283769,
217.199,2.131,36,3,13,35.5,0,0.649262718638458,0.874493255753537,-0.000165584497153759,-0.0994159801335821,1.18548901553666,
217.252,2.184,36,3,13,35.5,0,0.638445131390584,-1.31661070061,0.000328696332871914,-0.24253420613035,1.1074119806051,
217.332,2.26399999999998,36,3,13,35.5,0,0.621912770078432,2.10573893067356,-0.000176900066435337,-0.0767177920974947,1.03168198227353,
217.412,2.34399999999999,36,3,13,35.5,0,0.605488710404558,0.76431779711156,0.000313273631036282,-0.130881555064884,0.957885977118239,
217.492,2.42400000000001,36,3,13,35.5,0,0.589036398129394,0.499952575724311,-0.000182096846401691,-0.107900310490773,0.903049829269791,
217.572,2.50399999999999,36,3,13,35.5,0,0.572591596039384,1.40707937391923,1.08964741230011E-06,-0.152868418864154,0.845361586312492,
217.652,2.584,36,3,13,35.5,0,0.556186788665545,1.10210848899191,-0.000386908650398254,-0.0952953503830227,0.795264215349119,
217.732,2.66399999999999,36,3,13,35.5,0,0.539769047083942,0.119321046164075,0.000259755179286003,-0.112292421976686,0.749487921213246,
217.812,2.744,36,3,13,35.5,0,0.523384564893732,0.939182920650171,0.00020904466509819,-0.136303823988437,0.712161368621123,
217.892,2.82399999999998,36,3,13,35.5,0,0.507006341191149,1.35412437325665,9.38354060053825E-05,-0.0859250214941738,0.674617118395871,
217.972,2.904,36,3,13,35.5,0,0.49064310805655,0.0671297299992705,1.45845115184784E-05,-0.117259064576952,0.634663479243192,
218.052,2.98399999999998,36,3,13,35.5,0,0.474285030723663,0.950768573274906,0.000379993580281734,-0.121250266988564,0.606418666542803,
218.132,3.06399999999999,36,3,13,35.5,0,0.457930559471742,1.16882843706554,2.35950574278831E-05,-0.139318533956607,0.565508787626209,
218.212,3.14400000000001,36,3,13,35.5,0,0.441520030052073,1.23063100203158,-5.35603612661362E-05,-0.13863562059907,0.546744182977273,
218.266,3.19799999999998,36,3,13,35.5,0,0.430544043462579,0.439435235888676,-0.000858600251376629,-0.166318339566823,0.516687241208818,
218.346,3.27799999999999,36,3,13,35.5,0,0.414177651281844,1.3050064215341,-0.000303341075778008,-0.0744175631305073,0.489676995278379,
218.365,3.297,36,3,13,35.5,0,0.410294736546135,0.945441408241668,0.000151796266436577,0.0112107225133965,0.481595360641555,
218.445,3.37699999999998,36,3,13,35.5,0,0.394006992693252,-0.145211813283661,-0.000227568671107292,-0.115323968021467,0.443337574409366,
218.525,3.45699999999999,36,3,13,35.5,0,0.377636845419941,-0.29694288447513,-0.000223042443394661,-0.152257058832215,0.416473360516892,
218.605,3.53700000000001,36,3,13,35.5,0,0.361291672492495,0.581070770548624,-0.000105570070445538,-0.0669076207071817,0.389017567858372,
218.685,3.61699999999999,36,3,13,35.5,0,0.345009054639003,0.232160087322671,-0.000792508944869041,-0.0787328600168822,0.366580602045491,
218.765,3.697,36,3,13,35.5,0,0.328691389254796,-0.00897794946161164,2.9420480132103E-05,-0.108099186645742,0.3387510446699,
218.845,3.77699999999999,36,3,13,35.5,0,0.312334086782282,0.129770485267735,0.0001502875238657,-0.105041334231256,0.307681075487562,
218.925,3.857,36,3,13,35.5,0,0.296001520237058,0.123418865420412,0.00011826865375042,-0.121296566199244,0.282893161502244,
219.005,3.93699999999998,36,3,13,35.5,0,0.279733237300465,-0.115092841749582,0.000134864822030067,-0.132354711768353,0.24787376144107,
219.086,4.018,36,3,13,35.75,0,0.264711734506235,-0.902768208622264,0.000717281363904476,-0.103051520426785,0.223343987953987,
219.089,4.02099999999999,36,3,13,35.75,0,0.264697787019522,-1.51496377906789,0.000464944168925285,-0.12219519178836,0.230277203547339,
219.169,4.101,36,3,13,35.75,0,0.264911439866196,0.986587238865527,0.000469554215669632,-0.0782867039866889,0.255036176553195,
219.249,4.18099999999998,36,3,13,35.75,0,0.265032705514559,0.185407694898096,0.000531412661075592,-0.0887503256004691,0.260088880410192,
219.329,4.261,36,3,13,35.75,0,0.265051063744933,0.171251592012567,0.00072868075221777,-0.102741105264269,0.262996529161037,
219.409,4.34099999999998,36,3,13,35.75,0,0.265140649524973,1.16501001457668,-2.292450517416E-05,-0.0923984929511304,0.268576689935779,
219.489,4.42099999999999,36,3,13,35.75,0,0.265201237645671,0.590421249033539,0.000181091018021107,-0.0960729666714965,0.268286837760931,
219.569,4.501,36,3,13,35.75,0,0.265251216139725,0.488422802453072,7.04918056726456E-05,-0.142263795108756,0.272256711262429,
219.649,4.58099999999999,36,3,13,35.75,0,0.265314158643864,0.891089423741703,0.000535561703145504,-0.0851011059950196,0.281710865447415,
219.729,4.661,36,3,13,35.75,0,0.2653474776399,0.312533224100377,0.000347387976944447,-0.129162170740979,0.279468440127171,
219.809,4.74099999999999,36,3,13,35.75,0,0.265411344016023,-0.267736609048145,0.000139097683131695,-0.11305846346249,0.275001890057769,
219.889,4.821,36,3,13,35.75,0,0.265460547649704,1.46403906158231,0.000107539817690849,-0.0985036752322198,0.286288033854249,
219.969,4.90099999999998,36,3,13,35.75,0,0.265487846576689,0.717211502114847,0.00017103273421526,-0.120534733732593,0.280552131959936,
220.049,4.98099999999999,36,3,13,35.75,0,0.265499469482282,-0.279061491356568,0.000424752943217754,-0.136437460346538,0.28643220323867,
220.129,5.06099999999998,36,3,13,35.75,0,0.265563514672337,1.4219619084002,0.000746282748878002,-0.079406303081325,0.281806931804023,
220.209,5.14099999999999,36,3,13,35.75,0,0.265567597590456,0.0703334795996796,0.000376347452402115,-0.090816954004478,0.286588456587967,
220.289,5.221,36,3,13,35.75,0,0.26559063478539,-0.0870786591971669,0.000167512334883213,-0.117666287179982,0.280554623259053,
220.369,5.30099999999999,36,3,13,35.75,0,0.265627321443816,1.18983907397986,-1.04354694485664E-05,-0.058300176539772,0.28917635757456,
220.449,5.381,36,3,13,35.75,0,0.265639450988884,0.314805651142528,0.000584051012992859,-0.113544605174635,0.291584186529642,
220.529,5.46099999999998,36,3,13,35.75,0,0.265663501462767,0.486373892824903,0.000122459605336189,-0.147036822827995,0.288147683870895,
220.609,5.541,36,3,13,35.75,0,0.265709158620126,1.18546185795604,2.27568671107292E-05,-0.104095357176671,0.289222528099319,
220.689,5.62099999999998,36,3,13,35.75,0,0.265707698306346,0.480897716182343,0.000362140126526356,-0.121789021440118,0.294336303709439,
220.769,5.70099999999999,36,3,13,35.75,0,0.265715357503109,0.0463612369501066,5.35603612661362E-05,-0.109050424974267,0.285278871446474,
220.849,5.78100000000001,36,3,13,35.75,0,0.265733507117229,1.33911145361752,0.000238297507166863,-0.0971157511665947,0.29434754948022,
220.929,5.86099999999999,36,3,13,35.75,0,0.265775260170401,0.0259280200219158,8.29389318823814E-05,-0.129377882972558,0.29270603947692,
221.009,5.941,36,3,13,35.75,0,0.265837636430422,0.0709667789392954,8.6585059762001E-05,-0.132576737528662,0.292028173285379,
221.089,6.02099999999999,36,3,13,35.75,0,0.265791711052165,1.12228093560379,0.000410336069762707,-0.102601155377439,0.291682767468537,
221.169,6.101,36,3,13,35.75,0,0.265792485912538,0.323504203836662,-0.00017958227545023,-0.15183510466215,0.294093599952462,
221.249,6.18099999999998,36,3,13,35.75,0,0.265785392959893,0.270716841234572,0.000259838998317719,-0.128418226605727,0.292192296345906,
221.329,6.261,36,3,13,35.75,0,0.265808489759471,0.938102586482591,0.00047596637159586,-0.0865647924053945,0.294361402965965,
221.409,6.34099999999998,36,3,13,35.75,0,0.26581668539803,0.377744429629635,0.000377479009330273,-0.14909398093891,0.295979117570221,
221.489,6.42099999999999,36,3,13,35.75,0,0.26583161636137,0.258218492502743,0.000875573605298996,-0.104751964164503,0.294569833897705,
221.569,6.501,36,3,13,35.75,0,0.265858974892999,1.32676211649502,0.000688908621668816,-0.1108118994897,0.295646890027214,
221.649,6.58099999999999,36,3,13,35.75,0,0.265833255489082,0.465307376557096,0.000362307764589787,-0.102852644271817,0.292638564852235,
221.729,6.661,36,3,13,35.75,0,0.265828040082726,0.20949169625466,2.56067141890526E-05,-0.116780288648325,0.293454267406143,
221.809,6.74099999999999,36,3,13,35.75,0,0.265835341651625,0.942721946371553,0.000175223685801029,-0.100591348731992,0.297124346819494,
221.889,6.821,36,3,13,35.75,0,0.265883532006357,0.345613801369718,0.000513936392962933,-0.116743459730738,0.297444234282763,
221.969,6.90099999999998,36,3,13,35.75,0,0.265854117114507,0.427141778119664,-3.15997749567032E-05,-0.130253358956334,0.295071399931166,
222.049,6.98099999999999,36,3,13,35.75,0,0.265910115677612,0.77025963503325,0.000333935022354126,-0.0972251856645666,0.297192892469968,
222.129,7.06099999999998,36,3,13,35.75,0,0.265918817955647,0.369492911763465,0.000334647484123707,-0.152426471853113,0.299435108241688,
222.209,7.14099999999999,36,3,13,35.75,0,0.265893634993527,0.121556220303895,0.000639329664409161,-0.129139021135639,0.29960279362712,
222.289,7.221,36,3,13,35.75,0,0.265895840365357,1.40720975907738,-0.000231633894145489,-0.107102701361324,0.301541722835296,
222.369,7.30099999999999,36,3,13,35.75,0,0.265873697240085,0.483486792894302,0.000188006088137627,-0.139387982772628,0.296619544425498,
222.449,7.381,36,3,13,35.75,0,0.26587143226361,-0.126156953741692,-0.000385106541216373,-0.092418485792106,0.299899374637901,
222.529,7.46099999999998,36,3,13,35.75,0,0.265916851002392,0.854618832360302,-0.000359751284122467,-0.0933434177509267,0.301413711970382,
222.609,7.541,36,3,13,35.75,0,0.265917089420969,0.388808541621746,-0.000373665243387222,-0.14502596392776,0.295863400218707,
222.689,7.62099999999998,36,3,13,35.75,0,0.265907522875595,0.0834092483176285,0.000222120434045792,-0.11472313053741,0.296628787843717,
222.769,7.70099999999999,36,3,13,35.75,0,0.265872177321661,0.905282779529562,-5.40632754564285E-05,-0.0928320219238654,0.295316036191196,
222.849,7.78100000000001,36,3,13,35.75,0,0.265915122467714,0.337492668661704,-0.000382969155907631,-0.107510976219142,0.297572827226909,
222.929,7.86099999999999,36,3,13,35.75,0,0.265894439656222,0.338088715098989,0.00029583927243948,-0.132189507766607,0.297134963944704,
223.009,7.941,36,3,13,35.75,0,0.265899625260256,0.91331077998175,-0.000105109065771103,-0.0517183228396317,0.298450113763665,
223.069,8.001,36,3,13,36,0,0.265924122768969,0.716503696970571,0.000664517283439636,-0.0722341344450091,0.298656961439891,
223.072,0.0029999999999859,37,4,13,36,0,0.265912380654087,-0.342316919513483,-0.000456939451396465,-0.142635241048988,0.300864229174463,
223.081,0.0120000000000005,37,4,13,36,0,0.266067382530995,-0.229366119647896,-0.000155442394316196,-0.0698339412731434,0.291835318793913,
223.084,0.0149999999999864,37,4,13,36,0,0.26613539142988,-0.21612271286946,-9.54698771238327E-05,-0.177466979047716,0.301114290412945,
223.096,0.0269999999999868,37,4,13,36,0,0.266262230112464,0.186096873591207,-0.00032366719096899,-0.105031863938162,0.311815165182264,
223.111,0.0420000000000016,37,4,13,36,0,0.266271379425329,0.571906556575361,2.39303335547447E-05,-0.0845634037982535,0.298468018520871,
223.127,0.0579999999999927,37,4,13,36,0,0.266251709892786,0.414028756499385,0.000825240276753902,-0.12751433974267,0.309073152897951,
223.129,0.0599999999999739,37,4,13,36,0,0.266225871279581,1.33998689682229,0.000488078221678734,-0.0427425894963548,0.305685265496741,
223.159,0.089999999999975,37,4,13,36,0,0.266201194956935,2.04024832837683,0.000226562842726707,-0.0854252004697827,0.299929526342168,
223.239,0.169999999999987,37,4,13,36,0,0.266185906365731,0.082589684466361,0.000134361907839775,-0.133192306579754,0.306058750815781,
223.258,0.188999999999993,37,4,13,36,0,0.266205397084342,-0.38933008225437,0.000179079361259937,-0.13257778978345,0.303883055058804,
223.295,0.225999999999999,37,4,13,36,0,0.266212728455563,0.168569383044783,-0.000892798416316509,-0.11287221436498,0.303130286911565,
223.375,0.305999999999983,37,4,13,36,0,0.266212728455563,1.58935782502157,-0.000356859527528286,-0.116185764692996,0.309208358262184,
